gene-PSHA_RS04545	glnB	NC_007481.1	761
gene-PSHA_RS04550	PSHA_RS04550	NC_007481.1	6256
gene-PSHA_RS04555	rluD	NC_007481.1	2721
gene-PSHA_RS04560	pgeF	NC_007481.1	870
gene-PSHA_RS04565	clpB	NC_007481.1	13637
gene-PSHA_RS04570	PSHA_RS04570	NC_007481.1	4143
gene-PSHA_RS04575	gshA	NC_007481.1	6139
gene-PSHA_RS04580	PSHA_RS04580	NC_007481.1	604
gene-PSHA_RS04585	PSHA_RS04585	NC_007481.1	1411
gene-PSHA_RS04590	ccsA	NC_007481.1	793
gene-PSHA_RS04595	ffh	NC_007481.1	4127
gene-PSHA_RS04600	rpsP	NC_007481.1	8935
gene-PSHA_RS04605	rimM	NC_007481.1	30451
gene-PSHA_RS04610	trmD	NC_007481.1	40076
gene-PSHA_RS04615	rplS	NC_007481.1	14904
gene-PSHA_RS04620	PSHA_RS04620	NC_007481.1	3343
gene-PSHA_RS04625	tyrA	NC_007481.1	777
gene-PSHA_RS04630	PSHA_RS04630	NC_007481.1	983
gene-PSHA_RS04635	PSHA_RS04635	NC_007481.1	595
gene-PSHA_RS04640	PSHA_RS04640	NC_007481.1	799
gene-PSHA_RS04645	PSHA_RS04645	NC_007481.1	412
gene-PSHA_RS04650	PSHA_RS04650	NC_007481.1	664
gene-PSHA_RS04655	PSHA_RS04655	NC_007481.1	2834
gene-PSHA_RS04660	PSHA_RS04660	NC_007481.1	8633
gene-PSHA_RS04665	PSHA_RS04665	NC_007481.1	784
gene-PSHA_RS04670	PSHA_RS04670	NC_007481.1	2917
gene-PSHA_RS04675	PSHA_RS04675	NC_007481.1	1275
gene-PSHA_RS04680	PSHA_RS04680	NC_007481.1	3238
gene-PSHA_RS04685	PSHA_RS04685	NC_007481.1	2748
gene-PSHA_RS04690	PSHA_RS04690	NC_007481.1	1664
gene-PSHA_RS04695	PSHA_RS04695	NC_007481.1	337
gene-PSHA_RS04700	PSHA_RS04700	NC_007481.1	3134
gene-PSHA_RS04705	PSHA_RS04705	NC_007481.1	6782
gene-PSHA_RS04710	fadI	NC_007481.1	1915
gene-PSHA_RS04715	fadJ	NC_007481.1	2672
gene-PSHA_RS04720	PSHA_RS04720	NC_007481.1	846
gene-PSHA_RS04725	yeiP	NC_007481.1	1411
gene-PSHA_RS04730	PSHA_RS04730	NC_007481.1	693
gene-PSHA_RS04735	PSHA_RS04735	NC_007481.1	196
gene-PSHA_RS04740	PSHA_RS04740	NC_007481.1	1232
gene-PSHA_RS04745	sixA	NC_007481.1	672
gene-PSHA_RS04750	PSHA_RS04750	NC_007481.1	220
gene-PSHA_RS04755	PSHA_RS04755	NC_007481.1	56
gene-PSHA_RS04760	PSHA_RS04760	NC_007481.1	101
gene-PSHA_RS04765	PSHA_RS04765	NC_007481.1	18
gene-PSHA_RS04770	PSHA_RS04770	NC_007481.1	33
gene-PSHA_RS04775	PSHA_RS04775	NC_007481.1	522
gene-PSHA_RS04780	PSHA_RS04780	NC_007481.1	268
gene-PSHA_RS04785	smrB	NC_007481.1	763
gene-PSHA_RS04790	prmB	NC_007481.1	1464
gene-PSHA_RS04795	aroC	NC_007481.1	1934
gene-PSHA_RS04800	PSHA_RS04800	NC_007481.1	47
gene-PSHA_RS04805	PSHA_RS04805	NC_007481.1	369
gene-PSHA_RS04810	PSHA_RS04810	NC_007481.1	695
gene-PSHA_RS04815	PSHA_RS04815	NC_007481.1	1295
gene-PSHA_RS04820	PSHA_RS04820	NC_007481.1	670
gene-PSHA_RS04825	PSHA_RS04825	NC_007481.1	2193
gene-PSHA_RS04830	PSHA_RS04830	NC_007481.1	25517
gene-PSHA_RS04835	PSHA_RS04835	NC_007481.1	1006
gene-PSHA_RS04840	PSHA_RS04840	NC_007481.1	8146
gene-PSHA_RS04845	PSHA_RS04845	NC_007481.1	15371
gene-PSHA_RS04850	PSHA_RS04850	NC_007481.1	171
gene-PSHA_RS04855	PSHA_RS04855	NC_007481.1	2874
gene-PSHA_RS04860	rimP	NC_007481.1	2351
gene-PSHA_RS04865	nusA	NC_007481.1	7486
gene-PSHA_RS04870	infB	NC_007481.1	17977
gene-PSHA_RS04875	rbfA	NC_007481.1	594
gene-PSHA_RS04880	truB	NC_007481.1	1647
gene-PSHA_RS04885	rpsO	NC_007481.1	11261
gene-PSHA_RS04890	pnp	NC_007481.1	19568
gene-PSHA_RS04895	nlpI	NC_007481.1	2557
gene-PSHA_RS04900	PSHA_RS04900	NC_007481.1	664
gene-PSHA_RS04905	PSHA_RS04905	NC_007481.1	4021
gene-PSHA_RS04910	PSHA_RS04910	NC_007481.1	218
gene-PSHA_RS04915	PSHA_RS04915	NC_007481.1	2034
gene-PSHA_RS04920	PSHA_RS04920	NC_007481.1	438
gene-PSHA_RS04925	PSHA_RS04925	NC_007481.1	58
gene-PSHA_RS04930	PSHA_RS04930	NC_007481.1	496
gene-PSHA_RS04935	PSHA_RS04935	NC_007481.1	138
gene-PSHA_RS04940	PSHA_RS04940	NC_007481.1	735
gene-PSHA_RS04945	PSHA_RS04945	NC_007481.1	102
gene-PSHA_RS04950	PSHA_RS04950	NC_007481.1	79
gene-PSHA_RS04955	PSHA_RS04955	NC_007481.1	99
gene-PSHA_RS04960	PSHA_RS04960	NC_007481.1	130
gene-PSHA_RS04965	PSHA_RS04965	NC_007481.1	434
gene-PSHA_RS04970	PSHA_RS04970	NC_007481.1	960
gene-PSHA_RS04975	PSHA_RS04975	NC_007481.1	167
gene-PSHA_RS04980	lipA	NC_007481.1	6102
gene-PSHA_RS04985	lipB	NC_007481.1	3019
gene-PSHA_RS04990	ybeD	NC_007481.1	1573
gene-PSHA_RS04995	PSHA_RS04995	NC_007481.1	8739
gene-PSHA_RS05000	PSHA_RS05000	NC_007481.1	1257
gene-PSHA_RS05005	rodA	NC_007481.1	676
gene-PSHA_RS05010	mrdA	NC_007481.1	2123
gene-PSHA_RS05015	rlmH	NC_007481.1	4735
gene-PSHA_RS05020	rsfS	NC_007481.1	3656
gene-PSHA_RS05025	nadD	NC_007481.1	172
gene-PSHA_RS05030	holA	NC_007481.1	678
gene-PSHA_RS05035	lptE	NC_007481.1	223
gene-PSHA_RS05040	leuS	NC_007481.1	9738
gene-PSHA_RS05045	PSHA_RS05045	NC_007481.1	1366
gene-PSHA_RS05050	PSHA_RS05050	NC_007481.1	4635
gene-PSHA_RS05055	PSHA_RS05055	NC_007481.1	528
gene-PSHA_RS05060	PSHA_RS05060	NC_007481.1	76
gene-PSHA_RS05065	PSHA_RS05065	NC_007481.1	292
gene-PSHA_RS05070	PSHA_RS05070	NC_007481.1	1364
gene-PSHA_RS05075	PSHA_RS05075	NC_007481.1	2675
gene-PSHA_RS05080	PSHA_RS05080	NC_007481.1	878
gene-PSHA_RS05085	PSHA_RS05085	NC_007481.1	489
gene-PSHA_RS05090	PSHA_RS05090	NC_007481.1	553
gene-PSHA_RS05095	lnt	NC_007481.1	1101
gene-PSHA_RS05100	corC	NC_007481.1	4549
gene-PSHA_RS05105	ybeY	NC_007481.1	1377
gene-PSHA_RS05110	PSHA_RS05110	NC_007481.1	3272
gene-PSHA_RS05115	miaB	NC_007481.1	13219
gene-PSHA_RS05120	PSHA_RS05120	NC_007481.1	1033
gene-PSHA_RS05125	PSHA_RS05125	NC_007481.1	345
gene-PSHA_RS05130	PSHA_RS05130	NC_007481.1	281
gene-PSHA_RS05135	PSHA_RS05135	NC_007481.1	89
gene-PSHA_RS05140	PSHA_RS05140	NC_007481.1	360
gene-PSHA_RS05145	PSHA_RS05145	NC_007481.1	209
gene-PSHA_RS05150	PSHA_RS05150	NC_007481.1	179
gene-PSHA_RS05155	PSHA_RS05155	NC_007481.1	161
gene-PSHA_RS05160	PSHA_RS05160	NC_007481.1	25
gene-PSHA_RS05165	PSHA_RS05165	NC_007481.1	287
gene-PSHA_RS05170	PSHA_RS05170	NC_007481.1	825
gene-PSHA_RS05175	ychF	NC_007481.1	3533
gene-PSHA_RS05180	pth	NC_007481.1	2010
gene-PSHA_RS05185	PSHA_RS05185	NC_007481.1	23641
gene-PSHA_RS05190	PSHA_RS05190	NC_007481.1	19960
gene-PSHA_RS05195	ispE	NC_007481.1	5852
gene-PSHA_RS05200	lolB	NC_007481.1	496
gene-PSHA_RS05205	hemA	NC_007481.1	4403
gene-PSHA_RS05210	prfA	NC_007481.1	3143
gene-PSHA_RS05215	prmC	NC_007481.1	1059
gene-PSHA_RS05220	PSHA_RS05220	NC_007481.1	260
gene-PSHA_RS05225	PSHA_RS05225	NC_007481.1	1413
gene-PSHA_RS05230	PSHA_RS05230	NC_007481.1	699
gene-PSHA_RS05235	kdsA	NC_007481.1	2189
gene-PSHA_RS05240	PSHA_RS05240	NC_007481.1	249
gene-PSHA_RS05245	PSHA_RS05245	NC_007481.1	177
gene-PSHA_RS05250	PSHA_RS05250	NC_007481.1	109
gene-PSHA_RS05255	rlmM	NC_007481.1	924
gene-PSHA_RS05260	cysZ	NC_007481.1	620
gene-PSHA_RS05265	PSHA_RS05265	NC_007481.1	636
gene-PSHA_RS05270	PSHA_RS05270	NC_007481.1	1796
gene-PSHA_RS05275	PSHA_RS05275	NC_007481.1	362
gene-PSHA_RS05280	speA	NC_007481.1	702
gene-PSHA_RS05285	speB	NC_007481.1	423
gene-PSHA_RS05290	PSHA_RS05290	NC_007481.1	26
gene-PSHA_RS05295	PSHA_RS05295	NC_007481.1	236
gene-PSHA_RS05300	PSHA_RS05300	NC_007481.1	281
gene-PSHA_RS05305	PSHA_RS05305	NC_007481.1	992
gene-PSHA_RS05310	PSHA_RS05310	NC_007481.1	2891
gene-PSHA_RS05315	zipA	NC_007481.1	2379
gene-PSHA_RS05320	ligA	NC_007481.1	1217
gene-PSHA_RS05325	PSHA_RS05325	NC_007481.1	42
gene-PSHA_RS05330	PSHA_RS05330	NC_007481.1	90
gene-PSHA_RS05335	PSHA_RS05335	NC_007481.1	46
gene-PSHA_RS05340	msrB	NC_007481.1	2377
gene-PSHA_RS05345	PSHA_RS05345	NC_007481.1	1544
gene-PSHA_RS05350	PSHA_RS05350	NC_007481.1	331
gene-PSHA_RS05355	PSHA_RS05355	NC_007481.1	1623
gene-PSHA_RS05360	PSHA_RS05360	NC_007481.1	3025
gene-PSHA_RS05365	PSHA_RS05365	NC_007481.1	6750
gene-PSHA_RS05370	PSHA_RS05370	NC_007481.1	7315
gene-PSHA_RS05375	PSHA_RS05375	NC_007481.1	6176
gene-PSHA_RS05380	PSHA_RS05380	NC_007481.1	8204
gene-PSHA_RS05385	PSHA_RS05385	NC_007481.1	3332
gene-PSHA_RS05390	PSHA_RS05390	NC_007481.1	2976
gene-PSHA_RS05395	PSHA_RS05395	NC_007481.1	5994
gene-PSHA_RS05400	PSHA_RS05400	NC_007481.1	2510
gene-PSHA_RS05405	PSHA_RS05405	NC_007481.1	3424
gene-PSHA_RS05410	PSHA_RS05410	NC_007481.1	651
gene-PSHA_RS05415	PSHA_RS05415	NC_007481.1	795
gene-PSHA_RS05420	PSHA_RS05420	NC_007481.1	3324
gene-PSHA_RS05425	PSHA_RS05425	NC_007481.1	1426
gene-PSHA_RS05430	PSHA_RS05430	NC_007481.1	1034
gene-PSHA_RS05435	gloA	NC_007481.1	2180
gene-PSHA_RS05440	fbaA	NC_007481.1	1568
gene-PSHA_RS05445	PSHA_RS05445	NC_007481.1	1352
gene-PSHA_RS05450	PSHA_RS05450	NC_007481.1	2028
gene-PSHA_RS05455	PSHA_RS05455	NC_007481.1	1785
gene-PSHA_RS05460	nth	NC_007481.1	1340
gene-PSHA_RS05465	PSHA_RS05465	NC_007481.1	750
gene-PSHA_RS05470	rsxG	NC_007481.1	724
gene-PSHA_RS05475	rsxD	NC_007481.1	706
gene-PSHA_RS05480	rsxC	NC_007481.1	4313
gene-PSHA_RS05485	rsxB	NC_007481.1	721
gene-PSHA_RS05490	rsxA	NC_007481.1	923
gene-PSHA_RS05495	PSHA_RS05495	NC_007481.1	2109
gene-PSHA_RS05500	PSHA_RS05500	NC_007481.1	237
gene-PSHA_RS05505	PSHA_RS05505	NC_007481.1	69
gene-PSHA_RS05510	PSHA_RS05510	NC_007481.1	5
gene-PSHA_RS05515	PSHA_RS05515	NC_007481.1	4
gene-PSHA_RS05520	PSHA_RS05520	NC_007481.1	834
gene-PSHA_RS05525	uvrB	NC_007481.1	2531
gene-PSHA_RS05530	PSHA_RS05530	NC_007481.1	948
gene-PSHA_RS05535	PSHA_RS05535	NC_007481.1	360
gene-PSHA_RS05540	PSHA_RS05540	NC_007481.1	201
gene-PSHA_RS05545	PSHA_RS05545	NC_007481.1	157
gene-PSHA_RS05550	queC	NC_007481.1	3482
gene-PSHA_RS05555	queE	NC_007481.1	1116
gene-PSHA_RS05560	PSHA_RS05560	NC_007481.1	189
gene-PSHA_RS05565	PSHA_RS05565	NC_007481.1	265
gene-PSHA_RS05570	PSHA_RS05570	NC_007481.1	384
gene-PSHA_RS05575	bcp	NC_007481.1	3834
gene-PSHA_RS05580	PSHA_RS05580	NC_007481.1	950
gene-PSHA_RS05585	bamC	NC_007481.1	6817
gene-PSHA_RS05590	PSHA_RS05590	NC_007481.1	733
gene-PSHA_RS05595	PSHA_RS05595	NC_007481.1	31
gene-PSHA_RS05600	PSHA_RS05600	NC_007481.1	74
gene-PSHA_RS05605	PSHA_RS05605	NC_007481.1	4678
gene-PSHA_RS05610	PSHA_RS05610	NC_007481.1	633
gene-PSHA_RS05615	wrbA	NC_007481.1	1878
gene-PSHA_RS05620	arsC	NC_007481.1	590
gene-PSHA_RS05625	PSHA_RS05625	NC_007481.1	3454
gene-PSHA_RS05630	PSHA_RS05630	NC_007481.1	579
gene-PSHA_RS05635	PSHA_RS05635	NC_007481.1	18
gene-PSHA_RS05640	PSHA_RS05640	NC_007481.1	428
gene-PSHA_RS05645	PSHA_RS05645	NC_007481.1	1244
gene-PSHA_RS05650	pgi	NC_007481.1	9102
gene-PSHA_RS05655	zwf	NC_007481.1	8370
gene-PSHA_RS05660	pgl	NC_007481.1	3617
gene-PSHA_RS05665	PSHA_RS05665	NC_007481.1	4556
gene-PSHA_RS05670	PSHA_RS05670	NC_007481.1	610
gene-PSHA_RS05675	hrpA	NC_007481.1	4713
gene-PSHA_RS05680	PSHA_RS05680	NC_007481.1	326
gene-PSHA_RS05685	PSHA_RS05685	NC_007481.1	705
gene-PSHA_RS05690	PSHA_RS05690	NC_007481.1	1811
gene-PSHA_RS05695	PSHA_RS05695	NC_007481.1	787
gene-PSHA_RS05700	PSHA_RS05700	NC_007481.1	225
gene-PSHA_RS05705	PSHA_RS05705	NC_007481.1	548
gene-PSHA_RS05710	PSHA_RS05710	NC_007481.1	1097
gene-PSHA_RS05715	PSHA_RS05715	NC_007481.1	170
gene-PSHA_RS05720	PSHA_RS05720	NC_007481.1	212
gene-PSHA_RS05725	PSHA_RS05725	NC_007481.1	48
gene-PSHA_RS05730	PSHA_RS05730	NC_007481.1	136
gene-PSHA_RS05735	PSHA_RS05735	NC_007481.1	3609
gene-PSHA_RS05740	PSHA_RS05740	NC_007481.1	990
gene-PSHA_RS05745	PSHA_RS05745	NC_007481.1	532
gene-PSHA_RS05750	PSHA_RS05750	NC_007481.1	267
gene-PSHA_RS05755	PSHA_RS05755	NC_007481.1	668
gene-PSHA_RS05760	PSHA_RS05760	NC_007481.1	460
gene-PSHA_RS05765	cysB	NC_007481.1	1047
gene-PSHA_RS05770	PSHA_RS05770	NC_007481.1	3301
gene-PSHA_RS05775	PSHA_RS05775	NC_007481.1	392
gene-PSHA_RS05780	pabB	NC_007481.1	572
gene-PSHA_RS05785	PSHA_RS05785	NC_007481.1	4813
gene-PSHA_RS05790	PSHA_RS05790	NC_007481.1	5534
gene-PSHA_RS05795	PSHA_RS05795	NC_007481.1	166
gene-PSHA_RS05800	PSHA_RS05800	NC_007481.1	783
gene-PSHA_RS05805	PSHA_RS05805	NC_007481.1	363
gene-PSHA_RS05810	PSHA_RS05810	NC_007481.1	4387
gene-PSHA_RS05815	PSHA_RS05815	NC_007481.1	1924
gene-PSHA_RS05820	PSHA_RS05820	NC_007481.1	465
gene-PSHA_RS05825	PSHA_RS05825	NC_007481.1	136
gene-PSHA_RS05835	PSHA_RS05835	NC_007481.1	245
gene-PSHA_RS05840	PSHA_RS05840	NC_007481.1	342
gene-PSHA_RS05845	PSHA_RS05845	NC_007481.1	1663
gene-PSHA_RS05850	PSHA_RS05850	NC_007481.1	472
gene-PSHA_RS05855	pyrC	NC_007481.1	3063
gene-PSHA_RS05860	PSHA_RS05860	NC_007481.1	15516
gene-PSHA_RS05865	PSHA_RS05865	NC_007481.1	26321
gene-PSHA_RS05870	PSHA_RS05870	NC_007481.1	35644
gene-PSHA_RS05875	PSHA_RS05875	NC_007481.1	10797
gene-PSHA_RS05880	PSHA_RS05880	NC_007481.1	5644
gene-PSHA_RS05885	PSHA_RS05885	NC_007481.1	17695
gene-PSHA_RS05890	PSHA_RS05890	NC_007481.1	18340
gene-PSHA_RS05895	PSHA_RS05895	NC_007481.1	559
gene-PSHA_RS05900	PSHA_RS05900	NC_007481.1	1902
gene-PSHA_RS05905	PSHA_RS05905	NC_007481.1	1475
gene-PSHA_RS05910	PSHA_RS05910	NC_007481.1	2182
gene-PSHA_RS05915	PSHA_RS05915	NC_007481.1	711
gene-PSHA_RS05920	PSHA_RS05920	NC_007481.1	526
gene-PSHA_RS05925	apt	NC_007481.1	1869
gene-PSHA_RS05930	dnaX	NC_007481.1	5236
gene-PSHA_RS05935	PSHA_RS05935	NC_007481.1	3511
gene-PSHA_RS05940	recR	NC_007481.1	7301
gene-PSHA_RS05945	PSHA_RS05945	NC_007481.1	249
gene-PSHA_RS05950	PSHA_RS05950	NC_007481.1	306
gene-PSHA_RS05955	htpG	NC_007481.1	64659
gene-PSHA_RS05960	adk	NC_007481.1	6646
gene-PSHA_RS05965	tpx	NC_007481.1	635
gene-PSHA_RS05970	PSHA_RS05970	NC_007481.1	1128
gene-PSHA_RS05975	PSHA_RS05975	NC_007481.1	564
gene-PSHA_RS05980	PSHA_RS05980	NC_007481.1	252
gene-PSHA_RS05985	PSHA_RS05985	NC_007481.1	132
gene-PSHA_RS05990	PSHA_RS05990	NC_007481.1	192
gene-PSHA_RS05995	PSHA_RS05995	NC_007481.1	79012
gene-PSHA_RS06000	PSHA_RS06000	NC_007481.1	1290
gene-PSHA_RS06005	PSHA_RS06005	NC_007481.1	59
gene-PSHA_RS06010	recN	NC_007481.1	1962
gene-PSHA_RS06015	PSHA_RS06015	NC_007481.1	411
gene-PSHA_RS06020	nadK	NC_007481.1	767
gene-PSHA_RS06025	PSHA_RS06025	NC_007481.1	1333
gene-PSHA_RS06030	grpE	NC_007481.1	14803
gene-PSHA_RS06035	PSHA_RS06035	NC_007481.1	414
gene-PSHA_RS06040	PSHA_RS06040	NC_007481.1	5250
gene-PSHA_RS06045	PSHA_RS06045	NC_007481.1	3152
gene-PSHA_RS06050	PSHA_RS06050	NC_007481.1	436
gene-PSHA_RS06055	dapB	NC_007481.1	993
gene-PSHA_RS06060	carA	NC_007481.1	16618
gene-PSHA_RS06065	carB	NC_007481.1	40530
gene-PSHA_RS06070	greA	NC_007481.1	7860
gene-PSHA_RS06075	PSHA_RS06075	NC_007481.1	148
gene-PSHA_RS06080	PSHA_RS06080	NC_007481.1	1393
gene-PSHA_RS06085	ribB	NC_007481.1	1449
gene-PSHA_RS06090	PSHA_RS06090	NC_007481.1	2840
gene-PSHA_RS06095	PSHA_RS06095	NC_007481.1	391
gene-PSHA_RS06100	PSHA_RS06100	NC_007481.1	687
gene-PSHA_RS06105	PSHA_RS06105	NC_007481.1	881
gene-PSHA_RS06110	PSHA_RS06110	NC_007481.1	209
gene-PSHA_RS06115	PSHA_RS06115	NC_007481.1	25
gene-PSHA_RS06120	PSHA_RS06120	NC_007481.1	108
gene-PSHA_RS06125	PSHA_RS06125	NC_007481.1	834
gene-PSHA_RS06130	PSHA_RS06130	NC_007481.1	235
gene-PSHA_RS06135	PSHA_RS06135	NC_007481.1	2644
gene-PSHA_RS06140	PSHA_RS06140	NC_007481.1	2602
gene-PSHA_RS06145	PSHA_RS06145	NC_007481.1	439
gene-PSHA_RS06150	PSHA_RS06150	NC_007481.1	1274
gene-PSHA_RS06160	lysC	NC_007481.1	3355
gene-PSHA_RS06165	PSHA_RS06165	NC_007481.1	234
gene-PSHA_RS06170	PSHA_RS06170	NC_007481.1	855
gene-PSHA_RS06175	PSHA_RS06175	NC_007481.1	12
gene-PSHA_RS06180	PSHA_RS06180	NC_007481.1	919
gene-PSHA_RS06185	sbcB	NC_007481.1	1325
gene-PSHA_RS06190	PSHA_RS06190	NC_007481.1	337
gene-PSHA_RS06195	PSHA_RS06195	NC_007481.1	67
gene-PSHA_RS06200	PSHA_RS06200	NC_007481.1	140
gene-PSHA_RS06205	PSHA_RS06205	NC_007481.1	126
gene-PSHA_RS06210	PSHA_RS06210	NC_007481.1	117
gene-PSHA_RS06215	PSHA_RS06215	NC_007481.1	60
gene-PSHA_RS06220	PSHA_RS06220	NC_007481.1	155
gene-PSHA_RS06225	PSHA_RS06225	NC_007481.1	142
gene-PSHA_RS06230	PSHA_RS06230	NC_007481.1	183
gene-PSHA_RS06235	PSHA_RS06235	NC_007481.1	112
gene-PSHA_RS06240	PSHA_RS06240	NC_007481.1	146
gene-PSHA_RS06245	PSHA_RS06245	NC_007481.1	28
gene-PSHA_RS06250	PSHA_RS06250	NC_007481.1	80
gene-PSHA_RS06255	PSHA_RS06255	NC_007481.1	134
gene-PSHA_RS06260	PSHA_RS06260	NC_007481.1	4660
gene-PSHA_RS06265	PSHA_RS06265	NC_007481.1	3010
gene-PSHA_RS06270	PSHA_RS06270	NC_007481.1	20
gene-PSHA_RS06275	PSHA_RS06275	NC_007481.1	2295
gene-PSHA_RS06280	PSHA_RS06280	NC_007481.1	585
gene-PSHA_RS06285	PSHA_RS06285	NC_007481.1	1164
gene-PSHA_RS06290	PSHA_RS06290	NC_007481.1	362
gene-PSHA_RS06295	PSHA_RS06295	NC_007481.1	325
gene-PSHA_RS06300	PSHA_RS06300	NC_007481.1	155
gene-PSHA_RS06305	PSHA_RS06305	NC_007481.1	660
gene-PSHA_RS06310	PSHA_RS06310	NC_007481.1	629
gene-PSHA_RS06315	PSHA_RS06315	NC_007481.1	100
gene-PSHA_RS06320	PSHA_RS06320	NC_007481.1	1825
gene-PSHA_RS06325	PSHA_RS06325	NC_007481.1	6444
gene-PSHA_RS06330	PSHA_RS06330	NC_007481.1	1806
gene-PSHA_RS06335	PSHA_RS06335	NC_007481.1	1127
gene-PSHA_RS06340	PSHA_RS06340	NC_007481.1	1375
gene-PSHA_RS06345	PSHA_RS06345	NC_007481.1	366
gene-PSHA_RS06350	trpA	NC_007481.1	1224
gene-PSHA_RS06355	trpB	NC_007481.1	1947
gene-PSHA_RS06360	trpCF	NC_007481.1	1046
gene-PSHA_RS06365	trpD	NC_007481.1	478
gene-PSHA_RS06370	PSHA_RS06370	NC_007481.1	233
gene-PSHA_RS06375	PSHA_RS06375	NC_007481.1	999
gene-PSHA_RS06380	PSHA_RS06380	NC_007481.1	2479
gene-PSHA_RS06385	PSHA_RS06385	NC_007481.1	1324
gene-PSHA_RS06390	PSHA_RS06390	NC_007481.1	317
gene-PSHA_RS06395	PSHA_RS06395	NC_007481.1	341
gene-PSHA_RS06400	PSHA_RS06400	NC_007481.1	3315
gene-PSHA_RS06405	PSHA_RS06405	NC_007481.1	319
gene-PSHA_RS06410	PSHA_RS06410	NC_007481.1	392
gene-PSHA_RS06415	icd	NC_007481.1	654
gene-PSHA_RS06420	PSHA_RS06420	NC_007481.1	132
gene-PSHA_RS06425	PSHA_RS06425	NC_007481.1	7875
gene-PSHA_RS06430	PSHA_RS06430	NC_007481.1	181
gene-PSHA_RS06435	aceK	NC_007481.1	114
gene-PSHA_RS06440	PSHA_RS06440	NC_007481.1	2188
gene-PSHA_RS06445	PSHA_RS06445	NC_007481.1	2793
gene-PSHA_RS06450	lepB	NC_007481.1	3084
gene-PSHA_RS06455	PSHA_RS06455	NC_007481.1	1375
gene-PSHA_RS06460	PSHA_RS06460	NC_007481.1	601
gene-PSHA_RS06465	PSHA_RS06465	NC_007481.1	3227
gene-PSHA_RS06470	PSHA_RS06470	NC_007481.1	254
gene-PSHA_RS06475	PSHA_RS06475	NC_007481.1	137
gene-PSHA_RS06480	PSHA_RS06480	NC_007481.1	125
gene-PSHA_RS06485	metG	NC_007481.1	5187
gene-PSHA_RS06490	apbC	NC_007481.1	2044
gene-PSHA_RS06495	dcd	NC_007481.1	988
gene-PSHA_RS06500	PSHA_RS06500	NC_007481.1	92
gene-PSHA_RS06505	PSHA_RS06505	NC_007481.1	194
gene-PSHA_RS06510	PSHA_RS06510	NC_007481.1	800
gene-PSHA_RS06515	PSHA_RS06515	NC_007481.1	3509
gene-PSHA_RS06520	PSHA_RS06520	NC_007481.1	1296
gene-PSHA_RS06525	lpoB	NC_007481.1	3844
gene-PSHA_RS06530	PSHA_RS06530	NC_007481.1	1297
gene-PSHA_RS06535	PSHA_RS06535	NC_007481.1	1599
gene-PSHA_RS06540	PSHA_RS06540	NC_007481.1	249
gene-PSHA_RS06545	PSHA_RS06545	NC_007481.1	731
gene-PSHA_RS06550	dapE	NC_007481.1	2003
gene-PSHA_RS06555	PSHA_RS06555	NC_007481.1	266
gene-PSHA_RS06560	PSHA_RS06560	NC_007481.1	539
gene-PSHA_RS06565	PSHA_RS06565	NC_007481.1	731
gene-PSHA_RS06570	PSHA_RS06570	NC_007481.1	817
gene-PSHA_RS06575	PSHA_RS06575	NC_007481.1	191
gene-PSHA_RS06580	xthA	NC_007481.1	2018
gene-PSHA_RS06585	PSHA_RS06585	NC_007481.1	581
gene-PSHA_RS06590	scpB	NC_007481.1	1494
gene-PSHA_RS06595	rluB	NC_007481.1	2229
gene-PSHA_RS06600	PSHA_RS06600	NC_007481.1	2498
gene-PSHA_RS06605	PSHA_RS06605	NC_007481.1	845
gene-PSHA_RS06610	sohB	NC_007481.1	775
gene-PSHA_RS06615	PSHA_RS06615	NC_007481.1	777
gene-PSHA_RS06620	PSHA_RS06620	NC_007481.1	4816
gene-PSHA_RS06625	topA	NC_007481.1	7774
gene-PSHA_RS06630	PSHA_RS06630	NC_007481.1	1278
gene-PSHA_RS06635	PSHA_RS06635	NC_007481.1	282
gene-PSHA_RS06640	PSHA_RS06640	NC_007481.1	133
gene-PSHA_RS06645	PSHA_RS06645	NC_007481.1	715
gene-PSHA_RS06650	PSHA_RS06650	NC_007481.1	159
gene-PSHA_RS06655	PSHA_RS06655	NC_007481.1	130
gene-PSHA_RS06660	PSHA_RS06660	NC_007481.1	150
gene-PSHA_RS06665	PSHA_RS06665	NC_007481.1	129
gene-PSHA_RS06670	PSHA_RS06670	NC_007481.1	245
gene-PSHA_RS06675	PSHA_RS06675	NC_007481.1	328
gene-PSHA_RS06680	PSHA_RS06680	NC_007481.1	251
gene-PSHA_RS06685	PSHA_RS06685	NC_007481.1	51
gene-PSHA_RS06690	PSHA_RS06690	NC_007481.1	32
gene-PSHA_RS06695	PSHA_RS06695	NC_007481.1	331
gene-PSHA_RS06700	PSHA_RS06700	NC_007481.1	351
gene-PSHA_RS06705	glk	NC_007481.1	2332
gene-PSHA_RS06710	PSHA_RS06710	NC_007481.1	2725
gene-PSHA_RS06715	edd	NC_007481.1	12823
gene-PSHA_RS06720	eda	NC_007481.1	2488
gene-PSHA_RS06725	gap	NC_007481.1	5354
gene-PSHA_RS06730	PSHA_RS06730	NC_007481.1	522
gene-PSHA_RS06735	PSHA_RS06735	NC_007481.1	1449
gene-PSHA_RS06740	PSHA_RS06740	NC_007481.1	4599
