CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
8.901042	9.66093	9.090452	9.893939	10.182301	10.16	
8.899305	9.702237	9.100503	9.893939	10.184071	10.106087	
9.0	9.67642	9.246231	9.979798	10.219858	10.083478	
8.989565	9.643718	9.236577	9.93266	10.226951	10.092174	
9.015652	9.626506	9.257143	9.969697	10.198582	10.100869	
9.106087	9.583477	9.262185	10.005051	10.269504	10.081739	
9.121951	9.612737	9.271044	9.978114	10.25	10.165505	
9.132404	9.583477	9.281145	9.952862	10.260638	10.170732	
9.121951	9.590362	9.294613	9.915825	10.230496	10.216028	
9.094077	9.540447	9.272727	9.907408	10.232269	10.209059	
9.102787	9.5197935	9.316499	9.9696455	10.308511	10.184669	
9.090592	9.492254	9.326599	9.976391	10.306738	10.172474	
9.092335	9.476764	9.350168	9.994941	10.304964	10.193379	
9.101046	9.483649	9.392256	10.0101185	10.280142	10.172474	
9.108202	9.486207	9.397306	10.065878	10.29078	10.236427	
9.117133	9.455958	9.393939	10.065878	10.248227	10.235087	
9.068182	9.495682	9.388889	10.062606	10.120567	10.2578945	
9.047203	9.480138	9.36532	10.028765	10.129433	10.268421	
9.022727	9.469775	9.318182	9.974576	10.12234	10.175439	
8.979021	9.468048	9.44276	10.098472	10.133215	10.14386	
8.984265	9.428325	9.376054	10.110544	10.117229	10.177193	
8.958042	9.46114	9.408094	10.051021	10.153025	10.161404	
9.176883	9.33391	9.653716	10.064736	9.991087	10.42807	
9.148862	9.362218	9.661591	10.068143	9.957219	10.46573	
9.138597	9.343154	9.625423	10.046075	9.973262	10.486819	
9.175439	9.318891	9.605084	10.054607	9.9964285	10.493849	
9.189474	9.335652	9.594915	10.056314	9.989266	10.488577	
9.164912	9.37913	9.625423	10.027304	10.030412	10.472759	
9.159649	9.368695	9.620339	9.986348	10.023255	10.483304	
9.243859	9.330435	9.586441	9.996587	10.055555	10.488577	
9.231579	9.333913	9.638983	10.037607	10.0501795	10.460457	
9.238597	9.323479	9.663837	10.018804	10.089605	10.462214	
9.226713	9.347826	9.675721	10.0240135	10.077061	10.44464	
9.235501	9.33913	9.624787	9.922681	10.028674	10.398946	
9.209139	9.382608	9.597623	9.93299	10.007169	10.377856	
9.3057995	9.398261	9.609508	9.924398	10.037635	10.377856	
9.308099	9.445217	9.674024	9.93299	9.974911	10.381371	
9.327465	9.549565	9.687606	9.950171	10.035842	10.382042	
9.279929	9.582608	9.692699	9.95189	10.035907	10.375	
9.431338	9.602787	9.678572	9.924398	10.016158	10.430335	
9.455027	9.604529	9.653061	9.919244	10.032316	10.405643	
9.453262	9.618467	9.646258	9.9054985	10.091562	10.419753	
9.439154	9.646341	9.636054	9.936426	10.111511	10.380953	
9.475265	9.722028	9.622449	9.931272	10.093525	10.402117	
9.503533	9.708042	9.569728	9.910653	10.122302	10.3844795	
9.535336	9.688266	9.60034	9.878007	10.120503	10.397527	
9.593639	9.663748	9.624149	9.852234	10.124101	10.311504	
9.570671	9.65324	9.636054	9.893471	10.142599	10.368794	
9.314487	9.635727	9.62628	9.883162	10.162455	10.358792	
9.300353	9.619965	9.616041	9.890035	10.1645565	10.365897	
9.287986	9.583187	9.568259	9.895189	10.189874	10.31794	
9.305654	9.610526	9.561434	9.9363165	10.13587	10.236235	
9.323894	9.616872	9.593163	9.991394	10.108696	10.239787	
9.313274	9.59754	9.569231	10.022375	10.123188	10.216697	
9.299115	9.615114	9.574359	10.022375	10.164855	10.069272	
9.284956	9.592267	9.597603	10.053356	10.150362	10.0746	
9.2513275	9.588752	9.547945	10.093103	10.157609	10.081705	
9.274336	9.590509	9.563356	10.1	10.155797	10.083482	
9.256638	9.591549	9.574615	10.113793	10.157609	10.106572	
9.260638	9.583775	9.559176	10.060345	10.228675	10.133452	
9.257092	9.593639	9.548885	10.006897	10.269091	10.131673	
9.242908	9.591873	9.506873	10.0241375	10.265454	10.104982	
9.276596	9.5848055	9.525773	10.043103	10.229091	10.088968	
9.212766	9.593639	9.551546	10.0241375	10.223637	10.099644	
9.187943	9.577739	9.591065	9.989637	10.2472725	10.088968	
9.20922	9.570671	9.666667	9.962004	10.262295	10.126334	
9.187943	9.553003	9.714777	9.989637	10.273723	10.133452	
9.177305	9.545937	9.695876	9.968858	10.271898	10.106762	
9.164893	9.542403	9.702749	10.012132	10.273723	10.088968	
9.152482	9.55477	9.549829	9.907986	10.266911	10.065836	
9.186171	9.517668	9.524055	9.907826	10.279708	10.02847	
9.200355	9.508834	9.5017185	9.881739	10.2943325	10.008897	
9.219858	9.457597	9.5	9.869565	10.301645	9.989324	
9.260638	9.459364	9.460481	9.791305	10.315019	10.023131	
9.329787	9.462897	9.441581	9.841463	10.271062	10.193951	
9.313829	9.427562	9.451724	9.86014	10.287546	10.265597	
9.287234	9.433628	9.467241	9.816434	10.300366	10.263815	
9.343971	9.430088	9.474138	9.823426	10.311356	10.290552	
9.338653	9.423009	9.4758625	9.823426	10.335165	10.272727	
9.315603	9.559292	9.474138	9.800699	10.3027525	10.240642	
9.2961	9.522124	9.527681	9.722028	10.306422	10.235294	
9.274822	9.545133	9.532872	9.671329	10.3027525	10.221034	
9.427305	9.525663	9.797227	9.8758745	10.363303	10.219252	
9.388298	9.558511	9.752167	9.870402	10.371324	10.2625	
9.404973	9.535461	9.805893	9.879159	10.4466915	10.264286	
9.41563	9.574468	9.772964	9.859649	10.516544	10.221429	
9.419183	9.578014	9.7487	9.868421	10.514706	10.241503	
9.612788	9.567376	9.941074	9.864912	10.641544	10.237925	
9.660142	9.573712	9.932409	9.889279	10.680147	10.213262	
9.679715	9.611012	9.946274	9.892795	10.6966915	10.17742	
9.690392	9.65897	9.97227	9.903339	10.738971	10.130824	
9.695729	9.637655	9.956673	9.927944	10.751839	10.139785	
9.692171	9.666075	9.991335	9.862917	10.801471	10.199282	
9.679715	9.653641	9.965338	9.81898	10.795956	10.21903	
9.685054	9.618117	9.982639	9.782074	10.805147	10.211849	
9.686832	9.624556	9.970435	9.719577	10.84375	10.2230215	
9.674377	9.613879	9.982609	9.664903	10.788603	10.22482	
9.66726	9.613879	9.956522	9.638448	10.8033085	10.187051	
9.64057	9.626334	9.947826	9.59612	10.806985	10.178058	
9.608541	9.661319	9.963478	9.6102295	10.814339	10.252253	
9.629893	9.6470585	9.953044	9.6049385	10.777574	10.232432	
9.637011	9.655972	9.935652	9.566137	10.794118	10.207208	
9.657754	9.582888	9.958261	9.566137	10.773897	10.230631	
9.684492	9.595366	9.944347	9.534391	10.788603	10.281081	
9.652407	9.643494	9.963478	9.541446	10.761029	10.261261	
9.625669	9.688057	9.946087	9.488536	10.7591915	10.239639	
9.7	9.823215	9.958261	9.420495	10.808824	10.371841	
9.633274	9.828571	9.96	9.421239	10.806985	10.352622	
9.567084	9.858929	9.953044	9.447787	10.792279	10.260398	
9.556351	9.901786	9.933913	9.453097	10.788603	10.251356	
9.589605	9.935599	9.953044	9.445036	10.755515	10.262206	
9.584229	9.912343	9.942609	9.466312	10.753676	10.264014	
9.562724	9.937276	9.951304	9.468085	10.766544	10.283906	
9.543011	9.921147	9.911304	9.446809	10.777574	10.26944	
9.530466	9.953405	9.784348	9.437943	10.797794	10.256782	
9.507169	9.973118	9.806956	9.460993	10.895221	10.341198	
9.492831	9.953405	9.766956	9.553191	10.867647	10.34	
9.362007	9.892473	9.775261	9.551418	10.819853	10.34	
9.391382	9.919354	9.806621	9.567376	9.823529	10.183637	
9.382405	9.94086	9.84669	9.567376	9.841911	10.170909	
9.371634	9.908602	9.88676	9.597518	9.849265	10.2	
9.409336	9.87276	9.900523	9.586145	9.810661	10.178182	
9.464991	9.8494625	9.863874	9.579041	9.814339	10.209854	
9.402154	9.83871	9.890053	9.582593	9.827206	10.215722	
9.426259	9.820788	9.867365	9.612788	9.847426	10.221207	
9.420863	9.831541	9.872601	9.602132	9.850829	10.206581	
9.406475	9.8154125	9.851658	9.595027	9.839779	10.13894	
9.375899	9.758064	9.848167	9.552398	9.825046	10.175503	
9.332734	9.736559	9.795812	9.60746	9.848988	10.177331	
9.318919	9.75763	9.780105	9.608541	9.843462	10.1261425	
9.282098	9.793165	9.85289	9.626334	9.832413	10.07861	
9.242314	9.754955	9.875657	9.593583	9.843173	10.064102	
9.228261	9.771172	9.877408	9.667857	9.806273	10.067765	
9.213768	9.723826	9.861647	9.672629	9.787823	10.056777	
9.210145	9.687726	9.915937	9.690518	9.787431	10.07523	
9.240942	9.66065	10.0	9.645796	9.794825	10.07523	
9.263158	9.65642	9.991243	9.679786	9.796673	10.069725	
9.267273	9.681736	10.075307	9.665474	9.826247	10.033028	
9.223637	9.629294	10.038528	9.612904	9.857671	10.025688	
9.254545	9.625	9.998249	9.639785	9.866913	10.016514	
9.289091	9.652727	10.01401	9.632616	9.920518	10.036697	
9.278182	9.681238	10.01401	9.668459	9.890943	10.014679	
9.236363	9.69581	10.017513	9.639785	9.842883	10.014679	
9.220401	9.644809	10.070052	9.614696	9.753704	9.981618	
9.23133	9.666667	10.099825	9.648746	9.7703705	9.931985	
9.224453	9.642987	10.094571	9.611111	9.746296	9.9283085	
9.226691	9.6684885	9.984239	9.591398	9.7	9.867647	
9.232176	9.663024	9.984211	9.603943	9.697588	9.887868	
9.2102375	9.59745	10.0	9.584229	9.721706	9.887868	
9.271062	9.35337	9.97193	9.557347	9.751391	9.900735	
9.289377	9.3315115	9.989473	9.551971	9.768089	9.900735	
9.335165	9.378871	9.985965	9.548388	9.745826	9.911765	
9.346154	9.367942	9.977193	9.530466	9.768089	9.957721	
9.113553	9.342441	9.763158	9.523297	9.801484	9.648897	
9.09707	9.347905	9.738597	9.512545	9.903525	9.680147	
9.126605	9.327868	9.7263155	9.489247	9.899815	9.674632	
9.128676	9.298725	9.724562	9.4498205	9.910946	9.650735	
9.097426	9.304745	9.722807	9.413979	9.90538	9.6470585	
9.088235	9.334552	9.642105	9.394265	9.961039	9.664825	
9.136029	9.404022	9.638597	9.387792	9.968402	9.6642065	
9.117647	9.399267	9.645614	9.388489	9.973978	9.6494465	
9.104779	9.4157505	9.645614	9.392086	9.960966	9.640222	
9.099265	9.456044	9.647368	9.365108	9.962825	9.627306	
9.147329	9.456881	9.708261	9.354317	9.994413	9.647601	
9.132597	9.408089	9.718309	9.393885	10.026119	9.651292	
9.134686	9.417279	9.730159	9.408274	9.998135	9.688889	
9.071956	9.479779	9.675485	9.406475	9.873135	9.719331	
9.073801	9.4779415	9.638448	9.462231	9.850746	9.700744	
9.053506	9.478822	9.622575	9.47482	9.858209	9.724395	
9.068266	9.510129	9.631393	9.4730215	9.843284	9.751865	
9.059041	9.531365	9.675485	9.453238	9.876865	9.792523	
9.027676	9.675277	9.679012	9.440647	9.852612	9.7476635	
9.0221405	9.686347	9.70194	9.437051	9.852612	9.751402	
9.0573015	9.6789665	9.715548	9.415467	9.878732	9.775701	
9.042514	9.619926	9.74735	9.420863	9.869403	9.799625	
9.012939	9.476015	9.7650175	9.402878	9.875	9.782364	
8.96488	9.426987	9.740283	9.402878	9.8675375	9.786117	
8.935305	9.406654	9.692579	9.374101	9.839552	9.774859	
8.90573	9.437037	9.720354	9.383094	9.835821	9.793621	
8.898336	9.453704	9.706195	9.365108	9.811567	9.791745	
8.931608	9.462963	9.693806	9.402878	9.779851	9.772984	
8.95379	9.422222	9.646018	9.415467	9.76306	9.744841	
8.9796295	9.429629	9.629433	9.348921	9.779439	9.7467165	
8.944445	9.372222	9.539007	9.361511	9.7570095	9.757974	
8.92037	9.344444	9.508865	9.367568	9.7570095	9.733583	
8.912963	9.342592	9.510638	9.416216	9.727103	9.726079	
8.911111	9.335185	9.507092	9.437838	9.753271	9.704331	
8.922222	9.366667	9.5904255	9.486486	9.751402	9.691149	
8.912963	9.361111	9.570922	9.493693	9.773831	9.676083	
8.885185	9.375926	9.593971	9.508108	9.7570095	9.698682	
8.861111	9.361111	9.570922	9.464865	9.7490635	9.6742	
8.868519	9.333333	9.519504	9.450451	9.737827	9.691149	
8.875926	9.322222	9.549645	9.448648	9.7490635	9.708097	
8.922078	9.301852	9.507092	9.472924	9.737827	9.713748	
8.944342	9.311111	9.507092	9.521661	9.698502	9.701887	
8.90538	9.376623	9.517731	9.532491	9.687266	9.7	
8.936567	9.35436	9.510638	9.5595665	9.707317	9.684906	
8.932836	9.395176	9.608156	9.564982	9.690432	9.716446	
8.919776	9.3940525	9.559503	9.563177	9.673546	9.724008	
8.9401865	9.41264	9.564832	9.593128	9.67167	9.7448015	
8.949438	9.421933	9.573712	9.612319	9.600375	9.7769375	
9.161351	9.586592	9.602132	9.583333	9.598499	9.793561	
9.154136	9.564246	9.554174	9.569873	9.549719	9.778409	
9.086466	9.55866	9.422735	9.586206	9.590995	9.795455	
9.092105	9.538175	9.413855	9.665455	9.67167	9.797348	
8.964218	9.513967	9.420959	9.663636	9.667917	9.808712	
8.983051	9.445895	9.403197	9.669091	9.662289	9.787879	
8.977401	9.429105	9.379004	9.68306	9.559099	9.704545	
8.949153	9.389925	9.174377	9.673953	9.502814	9.717803	
8.967985	9.36194	9.177936	9.639344	9.444653	9.685606	
9.003766	9.369403	9.165481	9.622951	9.5197	9.681818	
8.9981165	9.390655	9.172598	9.626594	9.574109	9.72296	
8.877589	9.235514	9.129893	9.613843	9.609756	9.616698	
8.881356	9.219101	9.142603	9.5847	9.63227	9.601518	
8.887006	9.2509365	9.16221	9.588343	9.6641655	9.605313	
8.800377	9.179775	9.240642	9.59745	9.660413	9.616698	
8.832392	9.149813	9.256684	9.564663	9.692307	9.636882	
8.8568735	9.166667	9.260249	9.576642	9.722326	9.681297	
8.828626	9.142323	9.247772	9.607664	9.737336	9.681297	
8.775894	9.146068	9.222816	9.633212	9.7467165	9.700381	
8.787194	9.166667	9.213903	9.636861	9.80827	9.704199	
8.822975	9.162921	9.228164	9.636861	9.791353	9.687023	
8.798493	9.151686	9.235714	9.64416	9.806391	9.685115	
8.81356	9.168856	9.248215	9.664233	9.81391	9.666031	
8.801887	9.178572	9.245081	9.618613	9.793233	9.724666	
8.8	9.195489	9.257603	9.580292	9.815789	9.737548	
8.7962265	9.223684	9.245081	9.576642	9.834586	9.708813	
8.822641	9.244361	9.264758	9.534672	9.827067	9.71456	
8.854717	9.286252	9.252236	9.514599	9.860377	9.704414	
8.843396	9.301318	9.302867	9.534672	9.832075	9.733206	
8.78828	9.143396	9.297491	9.525547	9.950943	9.708253	
8.816635	9.120754	9.290322	9.518249	9.969811	9.721689	
8.801136	9.14717	9.270609	9.47532	9.979245	9.694818	
8.848485	9.207547	9.22043	9.457038	10.001886	9.683301	
8.916667	9.186792	9.21147	9.471663	10.028302	9.677544	
8.960227	9.201887	9.224014	9.409507	10.05482	9.673704	
8.9375	9.241509	9.19534	9.413162	10.068182	9.66923	
8.892045	9.228302	9.229391	9.301645	10.018939	9.717308	
8.899621	9.230188	9.207886	9.310786	9.998106	9.805769	
8.912879	10.079395	9.21147	9.323584	9.99241	9.817307	
8.857955	10.130435	9.259856	9.338208	9.99241	9.819231	
8.880455	10.155009	9.261649	9.325412	9.979127	9.782692	
8.859316	10.136106	9.293907	9.303473	9.958254	9.826923	
8.872623	10.10586	9.2831545	9.318099	9.931689	9.83077	
8.865019	10.098299	9.270609	9.301645	9.965844	9.894027	
8.878096	10.126654	9.27289	9.296161	9.933586	9.915221	
8.878096	10.098299	9.298025	9.299817	9.933586	9.913295	
8.912381	10.092628	9.283663	9.357142	9.971537	9.924855	
8.899048	10.060492	9.316546	9.333333	9.941176	9.934489	
8.870476	10.071834	9.30036	9.366301	9.897533	9.899807	
8.830476	10.073724	9.294964	9.340659	9.840608	9.857418	
8.8133335	10.158791	9.342342	9.318682	9.812144	9.84556	
8.791985	10.128788	9.358559	9.340659	9.827325	9.855212	
8.776717	10.208333	9.342342	9.324176	9.80835	9.828185	
8.763359	10.229167	9.286487	9.326007	9.80835	9.839458	
8.769084	10.217803	9.336937	9.318682	9.817837	9.843023	
8.7404585	10.227273	9.327928	9.326007	9.811787	9.841085	
8.7213745	10.240987	9.291892	9.29304	9.815589	9.812016	
8.697897	10.252372	9.30991	9.245872	9.807984	9.730097	
8.695985	10.223909	9.290091	9.245872	9.8	9.75534	
8.652008	10.165086	9.301444	9.2605505	9.790476	9.762646	
8.632887	10.174573	9.270758	9.244037	9.786667	9.7607	
8.66348	10.140417	9.205776	9.207339	11.245714	9.774319	
8.64436	10.110057	9.218411	9.253211	11.2590475	9.77821	
8.66348	10.087287	9.229242	9.242202	11.287619	9.803119	
8.676865	10.123574	9.211191	9.234862	11.288168	9.779727	
8.697897	10.10076	9.18953	9.222018	11.244741	9.824561	
8.736137	10.087619	9.223826	9.144954	11.187381	9.795321	
8.772467	10.089524	9.24774	9.115597	11.152964	9.801169	
8.778203	9.390476	9.240506	9.086239	11.1587	9.812865	
8.739962	9.369524	9.240942	9.047707	11.105163	9.807017	
8.722222	9.354285	9.257246	9.045872	11.066921	9.807017	
8.724138	9.333333	9.231884	9.036697	11.070745	9.793372	
8.727969	9.328244	9.226449	9.027523	11.051625	9.814815	
8.7164755	9.351145	9.233696	9.277574	11.258126	9.793372	
8.724138	9.322519	9.222826	9.264706	11.291187	9.744639	
8.773513	9.342257	9.233696	9.231618	11.264368	9.738791	
8.81382	9.351816	9.233696	9.229779	11.259117	9.74269	
8.836852	9.51434	9.230072	9.257353	11.195777	9.721248	
8.859885	9.541109	9.211957	9.242647	11.236084	9.717349	
8.8921	9.541109	9.197464	9.233886	11.261037	9.721248	
8.870906	9.525812	9.22686	9.108656	11.261037	9.7154	
8.940154	9.546845	9.243195	9.248619	11.262042	9.695907	
8.934363	9.51434	9.426497	9.267035	11.281854	9.695907	
8.955599	9.525812	9.404718	9.241252	11.266409	9.705653	
8.949807	9.558317	9.410163	9.250461	11.247105	9.741683	
8.92278	9.543021	9.397459	9.256457	11.214286	9.777996	
8.889961	9.578544	9.413479	9.236162	11.169884	9.840864	
8.99807	9.555555	9.417122	9.214022	11.142858	9.833006	
8.99807	9.59387	9.456204	9.166052	11.140926	9.860236	
9.028957	9.588122	9.419708	9.162362	11.150579	9.885827	
9.023166	9.597701	9.414233	9.136532	11.204633	9.915355	
8.996139	9.65643	9.406935	9.136532	11.235521	9.909449	
9.019305	9.59501	9.386861	9.136784	11.212356	9.836615	
9.00193	9.619962	9.381387	9.151571	11.179537	9.836615	
9.021235	9.678227	9.365631	9.186691	11.166023	9.856299	
9.017375	9.657033	9.274223	9.147874	11.156371	9.868111	
9.017375	9.630057	9.2760515	9.101664	11.162162	9.873767	
8.980695	9.583815	9.274223	9.09427	11.135135	9.865878	
8.976834	9.589596	9.261905	9.031424	11.11412	9.828063	
8.996132	9.608863	9.236263	9.0222225	11.116055	9.804348	
9.029014	9.597302	9.256411	9.007407	11.07737	9.729249	
9.054158	9.603083	9.236263	9.012963	11.081395	9.748515	
9.069633	9.60501	9.348624	9.059369	11.056202	9.675247	
9.12766	9.552986	9.359633	9.040816	10.992249	9.683168	
9.094777	9.5549135	9.39633	9.014842	11.0	9.685148	
9.088975	9.579962	9.379816	9.027829	10.98062	9.679208	
9.088975	9.572254	9.363303	9.016698	11.019455	9.674603	
9.065764	9.5684	9.422018	8.961039	10.96498	9.650794	
9.071567	9.584942	9.385321	8.9313545	10.951362	9.656746	
9.050387	9.635135	9.381651	8.957249	10.931907	9.6580515	
9.067829	9.611969	9.361468	8.95539	10.931907	9.622267	
9.066019	9.592664	9.34312	8.988848	10.918129	9.611554	
9.07767	9.594595	9.389706	9.055762	10.931774	9.629482	
9.112621	9.584942	9.387868	9.080074	10.91618	9.591634	
9.118446	9.409266	9.308824	9.10987	10.884991	9.629482	
9.157282	9.430502	9.297794	9.074488	10.888889	9.614771	
9.120388	9.428572	9.318015	9.089385	10.79922	9.558882	
9.093204	9.478765	9.325368	9.218692	10.709552	9.510978	
9.106796	9.459459	9.357274	9.190654	10.736842	9.499002	
9.151456	9.463321	9.313075	9.188785	10.717349	9.477046	
9.128156	9.457529	9.328413	9.171963	10.680312	9.49	
9.08932	9.447876	9.308687	9.130841	10.643275	9.45	
9.060194	9.440154	9.283334	9.159176	10.552734	9.526	
9.069903	9.4266405	9.288889	9.181648	10.536203	9.53	
9.029126	9.413127	9.292593	9.17603	10.479452	9.57	
8.945631	9.362934	9.290741	9.193246	10.466666	9.626	
8.790291	9.362934	9.15	9.193246	10.447059	9.608	
8.745631	9.357142	9.135185	9.219512	10.427451	9.584	
8.747573	9.368726	9.133333	9.225141	10.40196	9.582	
8.716505	9.341699	9.122222	9.227016	10.356863	9.625251	
8.669261	9.34749	9.196297	9.213883	10.3450985	9.625251	
8.721248	9.377176	9.187384	9.208255	10.309804	9.653307	
8.727096	9.374031	9.19295	9.181989	10.290196	9.663326	
8.748538	9.366279	9.222634	9.195122	10.309804	9.667335	
8.838206	9.356589	9.233767	9.213883	10.3215685	9.705411	
8.828125	9.362403	9.2657995	9.21576	10.358824	9.716867	
8.828125	9.3365755	9.254647	9.217636	10.382353	9.746479	
8.818359	9.378168	9.2081785	9.253759	10.403543	9.714286	
8.8046875	9.390625	9.243494	9.284369	10.431952	9.731854	
8.845703	9.355469	9.213755	9.294339	10.520792	9.729838	
8.925781	9.363281	9.224907	9.310019	10.50693	9.70505	
8.892578	9.407045	9.184015	9.3138	10.495049	9.709091	
8.937378	9.48728	9.124536	9.340264	10.497029	9.703031	
8.925636	9.504892	9.113383	9.351606	10.520792	9.907071	
8.92955	9.530333	9.068901	9.3724	10.483169	9.892929	
8.911938	9.502935	9.03352	9.383743	10.526732	9.913132	
8.908024	9.497065	9.040968	9.3534975	10.534654	9.884849	
8.861056	9.491194	9.235075	9.344046	10.528713	9.828282	
8.833659	9.526419	9.166045	9.310019	10.546535	9.8	
8.876471	9.540117	9.154851	9.404537	10.568316	9.822222	
8.87451	9.5655575	9.119403	9.398866	10.568316	9.832323	
8.90196	9.475538	9.11194	9.342155	10.582178	9.824243	
8.917647	9.465754	9.063433	9.323252	10.615079	9.824243	
8.970589	9.473581	9.029851	9.413989	10.6329365	9.820202	
9.015686	9.483366	9.037313	9.415879	10.613095	9.822222	
9.033334	9.518591	8.977612	9.41966	10.581349	9.810101	
9.0039215	9.545098	8.972015	9.383743	10.543651	9.797979	
9.0	9.5363455	9.0	9.378072	10.529762	9.82996	
8.968627	9.495089	8.975701	9.3534975	10.535714	9.827935	
8.984314	9.5167	9.013108	9.36673	10.561508	9.817814	
9.0	9.518664	9.009363	9.345936	10.561508	9.686234	
9.011765	9.587426	9.110487	9.342155	10.662699	9.663286	
9.043138	9.561886	9.110487	9.345936	10.702381	9.673428	
9.043138	9.638507	9.157304	9.302458	10.638889	9.652439	
9.045098	9.61886	9.189138	9.306238	10.6170635	9.668699	
9.007843	9.634578	9.243445	9.283554	10.607142	9.686992	
8.992157	9.664047	9.254682	9.285444	10.652778	9.617887	
9.0	9.6719055	9.202248	9.224953	10.6329365	9.619919	
9.001965	9.611002	9.19663	9.219281	10.7579365	9.706721	
9.0157175	9.632613	9.23221	9.232514	10.767396	9.708757	
9.053045	9.614931	9.251407	9.228733	10.771372	9.720978	
9.021611	9.632613	9.24015	9.238185	10.797216	9.737271	
9.049116	9.609037	9.213883	9.221172	10.769383	9.720978	
9.0294695	9.620825	9.258912	9.227273	10.717694	9.727088	
9.033399	9.601179	9.238722	9.206439	10.703777	9.716905	
9.035433	9.575639	9.25	9.164773	10.713717	9.708757	
9.027559	9.5815325	9.204887	9.183712	10.749503	9.723014	
8.9921255	9.606299	9.201128	9.147727	10.7833	9.659878	
9.00789	9.591716	9.216573	8.914773	10.541833	9.709612	
9.055227	9.540434	9.256121	8.954545	10.513945	9.768916	
9.063116	9.549407	9.291903	9.037879	10.486055	9.740286	
9.098814	9.51581	9.278719	9.018939	10.464144	9.730062	
9.045545	9.50693	9.288136	9.018975	10.440239	9.760736	
9.067327	9.49307	9.31132	9.017077	10.447105	9.7423315	
9.120792	9.491089	9.326415	9.077947	10.42515	9.717792	
9.120792	9.441585	9.354717	9.060952	10.43513	9.697342	
9.093254	9.449505	9.371698	9.01912	10.409182	9.672802	
9.083333	9.473268	9.402646	8.996176	10.407186	9.640081	
9.107142	9.584158	9.402646	9.120459	10.399201	9.662577	
9.109127	9.520792	9.378072	9.114723	10.42515	9.617587	
9.109127	9.502971	9.407197	9.105163	10.418	9.597137	
9.105159	9.516831	9.399621	9.124283	10.378	9.576687	
9.1170635	9.497029	9.38447	9.16826	10.412826	9.586912	
9.109127	9.543651	9.403409	9.179732	10.416834	9.612705	
9.117296	9.551587	9.405303	9.181644	10.452906	9.561476	
9.0954275	9.555555	9.410985	9.141763	10.446894	9.561476	
9.091634	9.577381	9.405303	9.120689	10.427711	9.563786	
9.125498	9.543825	9.405303	9.113027	10.407631	9.578189	
9.105577	9.529881	9.42803	9.139847	10.287148	9.572017	
9.111554	9.557769	9.458333	9.128352	10.293173	9.600823	
9.117764	9.533865	9.466793	9.109196	10.315261	9.6	
9.123753	9.571713	9.444023	9.142035	10.321285	9.583506	
9.133733	9.547809	9.41556	9.107486	10.339357	9.56701	
9.135729	9.553785	9.428843	9.12476	10.335341	9.597939	
9.111776	9.579681	9.39279	9.088292	10.467872	9.581443	
9.0998	9.5976095	9.375711	9.0364685	10.439759	9.61031	
9.087825	9.601594	9.57685	9.191938	10.662651	9.585567	
9.072	9.658683	9.56926	9.214972	10.688755	9.584711	
9.1	9.628	9.580646	9.226487	10.718309	9.586777	
9.096	9.664	9.6470585	9.245682	10.690141	9.621118	
9.134	9.614	9.658444	9.232245	10.665996	9.629399	
9.134	9.584	9.686907	9.236084	10.682093	9.654244	
9.208	9.6	9.702087	9.232245	10.812878	9.78675	
9.202	9.566	9.703985	9.259117	10.8269615	9.768116	
9.192	9.608	9.696395	9.274472	10.808853	9.807453	
9.202	9.596	9.709678	9.234165	10.78672	9.807453	
9.156	9.568	9.726235	9.273077	10.77666	9.828157	
9.168	9.572	9.762358	9.298652	10.792338	9.83851	
9.302606	9.628514	9.764258	9.359074	10.80404	9.950311	
9.328657	9.638555	9.754286	9.337838	10.765656	9.989648	
8.6204815	9.588353	9.830476	9.42278	10.737373	9.995859	
8.662651	9.597586	9.782857	9.427466	10.709091	9.981366	
8.654618	9.602822	9.773334	9.4294	10.709091	10.008282	
8.676707	9.794354	9.761905	9.381044	10.684211	10.0	
8.674045	9.834678	9.742857	9.242249	10.692307	10.024845	
8.684105	9.862626	9.699048	9.23062	10.696356	9.983437	
8.726358	9.868687	9.706667	9.261628	10.680161	9.966874	
8.778672	9.902834	9.678095	9.2984495	10.668016	9.958592	
8.784708	9.949392	9.601905	9.282946	10.680161	9.960663	
8.800805	9.955465	9.533334	9.273255	10.674089	10.012448	
8.78672	9.997975	9.521905	9.261628	10.69838	9.981328	
8.804829	10.034413	9.523809	9.255814	10.738867	9.975103	
8.790745	10.066802	9.436191	9.253876	10.7530365	9.989627	
8.931589	10.15213	9.495238	9.291262	10.738867	9.989627	
8.917505	10.21501	9.485714	9.275728	10.748988	9.962656	
8.935614	10.200811	9.460953	9.275728	10.769231	9.9481325	
9.0040245	10.237323	9.487572	9.28932	10.755061	9.964657	
8.977867	10.221095	9.456979	9.2621355	10.718623	9.972973	
8.985915	10.263692	9.48566	9.26602	10.738867	9.983368	
9.034205	10.26572	9.487572	9.27767	10.833672	9.966736	
8.971831	10.255578	9.49522	9.282102	10.827586	9.997921	
8.979879	10.29065	9.50478	9.264591	10.819472	10.072917	
8.971831	10.3482685	9.487572	9.285993	10.825558	10.083333	
8.983904	10.327902	9.460803	9.252918	10.793103	10.008333	
8.991952	10.274949	9.4206505	9.258755	10.829615	9.98125	
9.020121	10.285132	9.441683	9.22179	11.042597	10.008333	
