Category	Name	Value
Hits	SSP,-SSP,-VNP,-VNP	224.0
Hits	SSP,VNP,SSP,-SSP	221.0
Hits	-SSP,VNP,-VNP	214.0
Hits	VNP,SSP,SSP,-VNP	208.0
Hits	SSP,VNP,VNP,-SSP	208.0
Hits	VNP,-SSP,-VNP,-SSP	206.0
Hits	VNP,SSP,-VNP,-SSP	203.0
Hits	SSP,-SSP,-SSP,-SSP	198.0
Hits	SSP,SSP,SSP	197.0
Hits	SSP,VNP,VNP	194.0
Hits	SSP,-SSP,VNP	189.0
Hits	VNP,VNP,VNP	183.0
Hits	SSP,-SSP,SSP	182.0
Hits	SSP,-VNP,-VNP,VNP,-SSP	181.0
Hits	VNP,-SSP,SSP,-VNP,-VNP	179.0
Hits	SSP,-VNP,-VNP,SSP,-VNP	179.0
Hits	VNP,-VNP,-VNP,-VNP	176.0
Hits	VNP,-VNP,-SSP,VNP,-SSP	174.0
Hits	SSP,-VNP,-SSP,-VNP	162.0
Hits	SSP,-VNP,SSP,-VNP,-VNP	154.0
Hits	VNP,-VNP,-SSP,SSP,-VNP	150.0
Hits	VNP,-SSP,VNP,-VNP,-SSP	146.0
Hits	VNP,SSP,-SSP,-VNP	145.0
Hits	SSP,VNP,-SSP,VNP,-SSP	145.0
Hits	SSP,-VNP,VNP,-VNP,-SSP	138.0
Hits	VNP,-SSP,-SSP,-VNP	131.0
Hits	-SSP,-SSP,-SSP,-VNP	112.0
Hits	SSP,VNP,SSP	110.0
Hits	SSP,SSP,-VNP,VNP	107.0
Hits	-SSP,-SSP,-SSP	107.0
Hits	VNP,-SSP,VNP,-SSP,VNP	101.0
Hits	VNP,-SSP,-SSP,VNP	100.0
Hits	SSP,-SSP,-VNP,VNP	100.0
Hits	VNP,-SSP,SSP,VNP,-SSP	97.0
Hits	VNP,SSP,VNP	97.0
Hits	-SSP,SSP,-SSP	97.0
Hits	SSP,VNP,-SSP,SSP,-VNP	94.0
Hits	SSP,SSP,-SSP,-SSP	93.0
Hits	VNP,VNP,-VNP,-VNP	93.0
Hits	VNP,VNP,SSP,-VNP	92.0
Hits	VNP,SSP,VNP,-VNP	87.0
Hits	SSP,SSP,VNP,-SSP	87.0
Hits	SSP,-VNP,SSP,VNP,-SSP	87.0
Hits	VNP,-SSP,VNP,SSP,-VNP	86.0
Hits	SSP,SSP,VNP	85.0
Hits	SSP,-VNP,VNP,SSP,-VNP	82.0
Hits	VNP,SSP,-SSP,VNP	79.0
Hits	SSP,-VNP,VNP,-SSP,VNP	78.0
Hits	VNP,SSP,-VNP,VNP,-SSP	77.0
Hits	SSP,-SSP,SSP,-SSP	76.0
Hits	-VNP,SSP,-SSP	76.0
Hits	VNP,VNP,SSP	75.0
Hits	-VNP,-VNP,-VNP	68.0
Hits	VNP,SSP,-VNP,SSP,-VNP	68.0
Hits	SSP,SSP,-VNP,-SSP	68.0
Hits	VNP,-SSP,-SSP,SSP	67.0
Hits	VNP,-SSP,SSP,-VNP,VNP	65.0
Hits	VNP,-SSP,SSP,SSP	64.0
Hits	VNP,-SSP,SSP,VNP	62.0
Hits	-SSP,VNP,-SSP,VNP,-SSP	61.0
Hits	SSP,-VNP,SSP,VNP	61.0
Hits	VNP,-SSP,VNP,SSP	59.0
Hits	SSP,-VNP,SSP,-VNP,VNP	55.0
Hits	SSP,-VNP,SSP,SSP	55.0
Hits	VNP,SSP,-VNP,-VNP	54.0
Hits	VNP,-SSP,-VNP,VNP,-SSP	53.0
Hits	-SSP,SSP,SSP,-VNP	52.0
Hits	SSP,-VNP,VNP,SSP	52.0
Hits	SSP,-VNP,-VNP,-SSP	50.0
Hits	VNP,VNP,-SSP,VNP	49.0
Hits	-SSP,-VNP,VNP,-SSP	49.0
Hits	SSP,-SSP,-VNP,SSP	49.0
Hits	-SSP,-SSP,SSP,-VNP	48.0
Hits	SSP,SSP,-VNP,SSP	47.0
Hits	-SSP,SSP,-SSP,-VNP	46.0
Hits	VNP,VNP,-SSP,-VNP	45.0
Hits	VNP,-SSP,VNP,VNP	44.0
Hits	SSP,-VNP,-SSP,VNP,-SSP	44.0
Hits	SSP,-SSP,-VNP,-SSP	42.0
Hits	SSP,VNP,-VNP,VNP	42.0
Hits	SSP,-VNP,VNP,VNP	42.0
Hits	VNP,SSP,-SSP,SSP	41.0
Hits	-SSP,-SSP,VNP,-SSP	40.0
Hits	-SSP,VNP,-SSP,-SSP	39.0
Hits	SSP,SSP,SSP,-SSP	39.0
Hits	VNP,-SSP,VNP,-SSP,SSP	39.0
Hits	SSP,-VNP,-SSP,SSP,-VNP	38.0
Hits	-VNP,SSP,SSP,-VNP	38.0
Hits	VNP,-SSP,VNP,-SSP,-VNP	37.0
Hits	SSP,-VNP,-VNP,VNP	37.0
Hits	SSP,-VNP,SSP,-VNP,-SSP	36.0
Hits	-VNP,VNP,-SSP,VNP,-SSP	36.0
Hits	-SSP,SSP,-VNP,SSP,-VNP	35.0
Hits	-SSP,-VNP,SSP,-VNP	35.0
Hits	SSP,-VNP,VNP,-SSP,-VNP	35.0
Hits	VNP,-SSP,SSP,-VNP,-SSP	35.0
Hits	SSP,-VNP,VNP,-SSP,SSP	34.0
Hits	SSP,SSP,SSP,SSP,SSP,-VNP	34.0
Hits	-SSP,SSP,-VNP,VNP,-SSP	34.0
Hits	VNP,VNP,-VNP,VNP,-SSP	34.0
Hits	-SSP,VNP,SSP,-SSP	33.0
Hits	VNP,VNP,VNP,VNP,-SSP	31.0
Hits	SSP,SSP,-SSP,-SSP,-VNP	31.0
Hits	VNP,-SSP,SSP,-VNP,SSP	31.0
Hits	SSP,-VNP,-SSP,-SSP	30.0
Hits	VNP,-SSP,VNP,VNP,-VNP	30.0
Hits	VNP,-SSP,SSP,-SSP,-SSP,-VNP	29.0
Hits	SSP,VNP,-VNP,VNP,-VNP	29.0
Hits	SSP,SSP,-SSP,SSP,-VNP	28.0
Hits	SSP,-VNP,VNP,-VNP,-VNP	28.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-VNP	28.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP	28.0
Hits	-SSP,-VNP,-VNP	28.0
Hits	-SSP,VNP,-SSP,SSP,-VNP	28.0
Hits	SSP,-SSP,-SSP,-VNP,SSP,-VNP	27.0
Hits	VNP,-VNP,-SSP,-VNP	27.0
Hits	-VNP,VNP,-SSP,-SSP	27.0
Hits	VNP,-SSP,-VNP,-VNP	27.0
Hits	VNP,-SSP,-VNP,SSP,-VNP	26.0
Hits	-VNP,VNP,-SSP,SSP,-VNP	25.0
Hits	SSP,VNP,VNP,VNP,-VNP	25.0
Hits	VNP,-VNP,VNP,-VNP,-SSP	25.0
Hits	-SSP,VNP,VNP,-SSP	24.0
Hits	SSP,-VNP,VNP,VNP,-VNP	24.0
Hits	SSP,VNP,-VNP,SSP	23.0
Hits	SSP,-VNP,-VNP,SSP	23.0
Hits	SSP,-SSP,-SSP,-VNP,VNP,-SSP	23.0
Hits	VNP,VNP,-SSP,SSP	23.0
Hits	VNP,-SSP,VNP,-SSP,VNP,-SSP,VNP,-SSP	23.0
Hits	-VNP,SSP,-SSP,-VNP	23.0
Hits	SSP,-VNP,SSP,-VNP,SSP	22.0
Hits	SSP,-VNP,SSP,-SSP,-SSP,-VNP	22.0
Hits	-VNP,VNP,VNP,-SSP	22.0
Hits	-VNP,VNP,SSP,-SSP	22.0
Hits	VNP,-VNP,VNP,-SSP,VNP,-SSP	22.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP	21.0
Hits	VNP,-VNP,-SSP,VNP	21.0
Hits	-VNP,SSP,-VNP,SSP,-VNP	21.0
Hits	-VNP,-VNP,-SSP	20.0
Hits	SSP,SSP,SSP,-SSP,-VNP	20.0
Hits	SSP,SSP,SSP,SSP	19.0
Hits	VNP,-VNP,-VNP,VNP,-SSP	19.0
Hits	VNP,SSP,SSP,SSP,-SSP	19.0
Hits	-SSP,-VNP,-SSP	19.0
Hits	SSP,-VNP,VNP,-VNP,VNP,-SSP	18.0
Hits	SSP,VNP,-SSP,VNP	18.0
Hits	-SSP,SSP,-VNP,-VNP	18.0
Hits	-VNP,-SSP,VNP,-SSP	18.0
Hits	VNP,-SSP,VNP,-VNP,VNP,-SSP	17.0
Hits	SSP,SSP,-VNP,VNP,-VNP	17.0
Hits	VNP,-SSP,-SSP,VNP,-VNP	17.0
Hits	-VNP,-SSP,-VNP	17.0
Hits	SSP,-SSP,-SSP,SSP,-VNP	16.0
Hits	VNP,VNP,-VNP,SSP,-VNP	16.0
Hits	-VNP,SSP,VNP,-VNP	16.0
Hits	-VNP,SSP,-VNP,VNP,-SSP	15.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP	15.0
Hits	-VNP,VNP,-VNP,-SSP	15.0
Hits	SSP,-SSP,SSP,-SSP,-VNP	14.0
Hits	VNP,-SSP,VNP,-VNP,-VNP	14.0
Hits	-VNP,-VNP,SSP,-VNP	14.0
Hits	VNP,-VNP,-VNP,SSP,-VNP	14.0
Hits	VNP,-SSP,-SSP,SSP,SSP,-VNP	14.0
Hits	SSP,SSP,-VNP,VNP,-SSP,-SSP	14.0
Hits	VNP,-VNP,VNP,-SSP,SSP,-VNP	14.0
Hits	VNP,-SSP,SSP,-SSP,-SSP	14.0
Hits	SSP,VNP,-SSP,SSP	13.0
Hits	SSP,-VNP,SSP,-VNP,VNP,-VNP	13.0
Hits	VNP,-VNP,-VNP,-VNP,-SSP	13.0
Hits	VNP,-SSP,SSP,-VNP,VNP,-VNP	13.0
Hits	VNP,SSP,-VNP,VNP	13.0
Hits	-SSP,VNP,-VNP,-SSP	12.0
Hits	VNP,-VNP,SSP,-VNP,VNP,-SSP	12.0
Hits	SSP,-VNP,VNP,-SSP,VNP,-VNP	12.0
Hits	-SSP,SSP,VNP,-VNP	12.0
Hits	-VNP,-VNP,VNP,-SSP	12.0
Hits	SSP,-SSP,-SSP,VNP,-VNP	12.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP	11.0
Hits	VNP,-VNP,SSP,-VNP,SSP,-VNP	11.0
Hits	-VNP,-SSP,-SSP	11.0
Hits	VNP,-SSP,-VNP,VNP	11.0
Hits	SSP,-SSP,SSP,SSP,-VNP	11.0
Hits	VNP,-SSP,VNP,-VNP,SSP,-VNP	10.0
Hits	SSP,-VNP,-VNP,VNP,-VNP	10.0
Hits	VNP,SSP,-VNP,SSP	10.0
Hits	SSP,-SSP,-VNP,VNP,-VNP	10.0
Hits	-SSP,VNP,-SSP,VNP	10.0
Hits	VNP,VNP,-SSP,SSP,-VNP,-VNP	9.0
Hits	SSP,-VNP,VNP,-VNP,SSP,-VNP	9.0
Hits	VNP,-SSP,SSP,SSP,-SSP	9.0
Hits	-VNP,VNP,SSP,-VNP	9.0
Hits	-SSP,SSP,VNP,-SSP	9.0
Hits	-VNP,SSP,-VNP,-VNP	9.0
Hits	-VNP,SSP,VNP,-SSP	9.0
Hits	VNP,-VNP,VNP,-SSP,-SSP	9.0
Hits	VNP,SSP,-SSP,SSP,-SSP	9.0
Hits	VNP,SSP,SSP,VNP,-SSP	9.0
Hits	-VNP,-SSP,SSP,-VNP	9.0
Hits	-SSP,SSP,-VNP,VNP	9.0
Hits	VNP,-SSP,VNP,-SSP,VNP,-VNP	8.0
Hits	VNP,VNP,VNP,VNP,-VNP	8.0
Hits	SSP,SSP,-VNP,SSP,-SSP	8.0
Hits	SSP,-SSP,VNP,-SSP,VNP,-SSP	8.0
Hits	SSP,VNP,VNP,-VNP,-VNP	8.0
Hits	SSP,SSP,-SSP,VNP,-SSP	8.0
Hits	SSP,SSP,-SSP,-SSP,-SSP,-VNP	8.0
Hits	VNP,-VNP,SSP,-SSP,-VNP	8.0
Hits	VNP,-SSP,SSP,-SSP,VNP,-SSP	7.0
Hits	VNP,-VNP,VNP,SSP,-SSP	7.0
Hits	-SSP,VNP,SSP,-VNP	7.0
Hits	VNP,-SSP,-SSP,SSP,-SSP	7.0
Hits	VNP,-VNP,VNP,VNP,-SSP	7.0
Hits	SSP,-VNP,-SSP,VNP	7.0
Hits	-SSP,-VNP,VNP	7.0
Hits	SSP,VNP,-VNP,-VNP,-VNP	7.0
Hits	VNP,VNP,-VNP,VNP	7.0
Hits	-SSP,VNP,SSP	7.0
Hits	VNP,-SSP,VNP,-SSP,VNP,-SSP,SSP,-VNP	7.0
Hits	VNP,-VNP,-SSP,SSP	7.0
Hits	-VNP,SSP,VNP	6.0
Hits	VNP,SSP,-SSP,VNP,-VNP	6.0
Hits	-SSP,SSP,-VNP,SSP	6.0
Hits	VNP,VNP,VNP,-VNP,-VNP	6.0
Hits	SSP,-VNP,SSP,SSP,-SSP	6.0
Hits	SSP,VNP,SSP,-SSP,-VNP	6.0
Hits	-SSP,-SSP,SSP	6.0
Hits	VNP,-SSP,VNP,SSP,SSP,-SSP	6.0
Hits	SSP,-SSP,-SSP,-SSP,-VNP,VNP,-SSP	6.0
Hits	VNP,SSP,-SSP,SSP,-SSP,-VNP	6.0
Hits	SSP,-SSP,-SSP,VNP,-SSP	6.0
Hits	VNP,VNP,-VNP,-VNP,-SSP	6.0
Hits	VNP,SSP,-SSP,-SSP,-SSP	6.0
Hits	SSP,-VNP,-SSP,SSP	6.0
Hits	-VNP,VNP,-SSP,VNP	6.0
Hits	SSP,-VNP,-SSP,-SSP,-VNP	6.0
Hits	SSP,VNP,SSP,VNP,-VNP	6.0
Hits	VNP,VNP,VNP,VNP	6.0
Hits	SSP,-VNP,SSP,-SSP,VNP,-SSP	6.0
Hits	SSP,VNP,-VNP,-VNP,VNP,-SSP	5.0
Hits	VNP,-SSP,-SSP,-SSP,-SSP,-SSP	5.0
Hits	VNP,VNP,VNP,-VNP,-SSP	5.0
Hits	VNP,VNP,-VNP,-VNP,-VNP	5.0
Hits	-VNP,SSP,SSP	5.0
Hits	VNP,-SSP,-VNP,VNP,-VNP	5.0
Hits	VNP,-VNP,-VNP,-VNP,-VNP	5.0
Hits	SSP,-VNP,VNP,-SSP,SSP,-SSP	5.0
Hits	SSP,-VNP,SSP,-SSP,SSP,-VNP	5.0
Hits	SSP,-SSP,-VNP,VNP,SSP,-SSP	5.0
Hits	-VNP,VNP,SSP	5.0
Hits	VNP,SSP,-SSP,-SSP,-VNP	5.0
Hits	SSP,SSP,-VNP,VNP,-SSP,VNP,-SSP	5.0
Hits	SSP,-SSP,SSP,VNP,-VNP	5.0
Hits	SSP,-VNP,SSP,-SSP,-SSP	5.0
Hits	-VNP,SSP,-VNP,VNP	5.0
Hits	VNP,-SSP,SSP,-SSP,SSP,-VNP	5.0
Hits	VNP,-SSP,SSP,-VNP,SSP,-SSP	5.0
Hits	SSP,SSP,-SSP,-SSP,-SSP	5.0
Hits	VNP,-SSP,-SSP,-SSP,-VNP	5.0
Hits	VNP,VNP,VNP,-SSP,VNP,-SSP	5.0
Hits	VNP,-SSP,SSP,SSP,-VNP,VNP,-SSP	4.0
Hits	SSP,-SSP,VNP,-SSP,SSP,-VNP	4.0
Hits	SSP,-VNP,VNP,-SSP,-SSP,-SSP	4.0
Hits	SSP,-VNP,VNP,-VNP,VNP,-VNP	4.0
Hits	VNP,SSP,-SSP,VNP,-SSP,VNP,-SSP	4.0
Hits	VNP,-VNP,SSP,SSP,-VNP	4.0
Hits	-SSP,-SSP,VNP	4.0
Hits	SSP,-SSP,-SSP,-SSP,-VNP,SSP,-VNP	4.0
Hits	SSP,-SSP,VNP,-SSP,-SSP	4.0
Hits	SSP,-SSP,SSP,-VNP,SSP,-VNP	4.0
Hits	VNP,-SSP,VNP,-VNP,SSP,-SSP	4.0
Hits	SSP,VNP,-VNP,-SSP,VNP,-SSP	4.0
Hits	-SSP,-VNP,SSP	4.0
Hits	VNP,-SSP,VNP,VNP,-SSP,VNP,-SSP	4.0
Hits	VNP,-SSP,-SSP,-SSP,SSP,-VNP	4.0
Hits	SSP,VNP,-SSP,-VNP,-SSP	4.0
Hits	SSP,SSP,VNP,SSP,-VNP	4.0
Hits	SSP,-VNP,SSP,-VNP,SSP,-VNP,SSP,-VNP	4.0
Hits	VNP,-SSP,-SSP,VNP,VNP,-SSP	4.0
Hits	SSP,-VNP,VNP,-SSP,VNP,-SSP,VNP,-SSP	4.0
Hits	VNP,-SSP,-SSP,VNP,-SSP,VNP,-SSP	4.0
Hits	SSP,VNP,VNP,-VNP,-SSP	4.0
Hits	VNP,VNP,VNP,-SSP,-SSP	4.0
Hits	SSP,VNP,-SSP,-SSP,-SSP	4.0
Hits	VNP,SSP,SSP,-SSP,-SSP	4.0
Hits	VNP,-SSP,VNP,-SSP,-SSP,SSP,-VNP	4.0
Hits	SSP,SSP,-VNP,SSP,-VNP,VNP,-SSP	4.0
Hits	VNP,-VNP,SSP,VNP,-VNP	4.0
Hits	VNP,-SSP,SSP,SSP,SSP,-VNP	4.0
Hits	-SSP,VNP,-SSP,SSP	4.0
Hits	VNP,-SSP,SSP,VNP,-VNP,-SSP	4.0
Hits	SSP,-SSP,-SSP,-SSP,SSP,-VNP	4.0
Hits	VNP,-VNP,VNP,-VNP,-VNP	4.0
Hits	-SSP,SSP,-VNP,-SSP	4.0
Hits	VNP,-SSP,-SSP,VNP,-SSP,-SSP	4.0
Hits	VNP,-SSP,SSP,SSP,-VNP,SSP,-VNP	4.0
Hits	VNP,VNP,-SSP,VNP,-SSP,-SSP	4.0
Hits	SSP,-VNP,-VNP,-VNP,SSP,-VNP	4.0
Hits	SSP,-SSP,-SSP,VNP	4.0
Hits	VNP,VNP,-SSP,VNP,-VNP	4.0
Hits	SSP,-VNP,VNP,-SSP,SSP,-SSP,-VNP	4.0
Hits	VNP,SSP,-VNP,SSP,-SSP	4.0
Hits	SSP,-SSP,-VNP,SSP,-SSP	4.0
Hits	VNP,-SSP,-SSP,-SSP,VNP,-SSP	4.0
Hits	VNP,-SSP,VNP,-SSP,-SSP,-SSP	4.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-SSP	4.0
Hits	VNP,-SSP,VNP,-SSP,SSP,-SSP	4.0
Hits	SSP,-VNP,-VNP,VNP,-SSP,VNP,-SSP	3.0
Hits	SSP,SSP,-SSP,-VNP,SSP,-VNP	3.0
Hits	VNP,-SSP,SSP,-SSP,-VNP,VNP,-SSP	3.0
Hits	VNP,-SSP,VNP,-SSP,SSP,-SSP,-VNP	3.0
Hits	-SSP,SSP,SSP	3.0
Hits	-VNP,-SSP,SSP	3.0
Hits	-VNP,-VNP,SSP	3.0
Hits	VNP,-SSP,SSP,-VNP,SSP,-VNP,VNP,-SSP	3.0
Hits	-VNP,SSP,-VNP,-SSP	3.0
Hits	-SSP,VNP,-VNP,VNP,-SSP	3.0
Hits	VNP,-VNP,VNP,SSP,-VNP	3.0
Hits	SSP,-SSP,SSP,-VNP,VNP,-SSP	3.0
Hits	VNP,-VNP,SSP,SSP,-SSP	3.0
Hits	SSP,SSP,VNP,VNP	3.0
Hits	SSP,-VNP,SSP,-VNP,SSP,-VNP,VNP,-SSP	3.0
Hits	VNP,SSP,SSP,SSP,SSP,-SSP	3.0
Hits	SSP,VNP,VNP,VNP	3.0
Hits	VNP,-VNP,-SSP,VNP,-VNP	3.0
Hits	SSP,SSP,SSP,-VNP,SSP,-VNP	3.0
Hits	VNP,VNP,VNP,VNP,VNP	3.0
Hits	SSP,-SSP,VNP,VNP,-SSP	3.0
Hits	VNP,-SSP,-SSP,SSP,VNP,-VNP	3.0
Hits	VNP,SSP,VNP,VNP	3.0
Hits	SSP,VNP,VNP,SSP,-VNP	3.0
Hits	-SSP,VNP,VNP	3.0
Hits	SSP,SSP,-VNP,-VNP,-VNP	3.0
Hits	VNP,SSP,-SSP,-VNP,-SSP	3.0
Hits	SSP,VNP,-VNP,VNP,-VNP,-SSP	3.0
Hits	SSP,VNP,VNP,VNP,VNP,-VNP	3.0
Hits	VNP,VNP,-SSP,VNP,-SSP,SSP,-VNP	3.0
Hits	SSP,-VNP,VNP,-SSP,SSP,-VNP,VNP,-SSP	3.0
Hits	SSP,-VNP,VNP,-SSP,VNP,-SSP,-SSP	3.0
Hits	-SSP,SSP,SSP,-SSP	3.0
Hits	VNP,-VNP,VNP,-SSP,SSP	3.0
Hits	VNP,VNP,-VNP,VNP,-VNP	3.0
Hits	SSP,VNP,VNP,-SSP,-VNP	3.0
Hits	SSP,SSP,-VNP,VNP,VNP,-SSP	3.0
Hits	SSP,SSP,SSP,SSP,SSP,-SSP	3.0
Hits	VNP,-SSP,VNP,-SSP,VNP,VNP,-SSP	3.0
Hits	SSP,-VNP,SSP,SSP,SSP,-VNP	3.0
Hits	SSP,-VNP,SSP,SSP,-VNP,SSP,-VNP	3.0
Hits	VNP,-VNP,VNP,VNP,-VNP	3.0
Hits	SSP,-SSP,-SSP,-SSP,-SSP,-SSP,-VNP	3.0
Hits	SSP,SSP,VNP,VNP,-VNP	3.0
Hits	VNP,VNP,-SSP,-SSP,-SSP	3.0
Hits	SSP,SSP,SSP,SSP,SSP	3.0
Hits	VNP,SSP,-VNP,VNP,-VNP	3.0
Hits	SSP,-VNP,SSP,VNP,VNP,-VNP	3.0
Hits	VNP,-VNP,-VNP,VNP	3.0
Hits	VNP,-VNP,VNP,-VNP,VNP,-VNP	3.0
Hits	VNP,-SSP,SSP,-VNP,VNP,-SSP,SSP,-VNP	3.0
Hits	VNP,-VNP,SSP,-VNP,-VNP	3.0
Hits	VNP,SSP,SSP,-SSP,SSP,-VNP	3.0
Hits	-SSP,-SSP,VNP,-VNP	3.0
Hits	SSP,-SSP,-SSP,-SSP,VNP,-VNP	3.0
Hits	VNP,-SSP,SSP,-VNP,SSP,-VNP,SSP,-VNP	3.0
Hits	VNP,SSP,SSP,SSP	3.0
Hits	SSP,-SSP,-VNP,SSP,-VNP,VNP,-SSP	3.0
Hits	SSP,-VNP,VNP,SSP,-VNP,SSP,-VNP	2.0
Hits	VNP,-VNP,-SSP,SSP,VNP,-VNP	2.0
Hits	SSP,-VNP,SSP,VNP,-VNP,SSP,-VNP	2.0
Hits	SSP,-SSP,-SSP,-VNP,-VNP	2.0
Hits	SSP,-SSP,-VNP,-VNP,-VNP	2.0
Hits	SSP,-VNP,-VNP,SSP,-VNP,VNP,-SSP	2.0
Hits	VNP,-SSP,VNP,-SSP,-SSP,VNP,-SSP	2.0
Hits	SSP,-VNP,-VNP,VNP,VNP	2.0
Hits	VNP,SSP,VNP,SSP,-SSP	2.0
Hits	SSP,-VNP,SSP,-SSP,-VNP,VNP,-SSP	2.0
Hits	VNP,-SSP,-VNP,-VNP,-SSP	2.0
Hits	-VNP,-VNP,VNP,-VNP	2.0
Hits	VNP,-SSP,VNP,VNP,-SSP,-SSP	2.0
Hits	VNP,SSP,SSP,SSP,-VNP	2.0
Hits	SSP,-SSP,-VNP,VNP,-SSP,-SSP	2.0
Hits	VNP,VNP,SSP,-VNP,-VNP	2.0
Hits	SSP,-VNP,-VNP,-VNP,-SSP	2.0
Hits	VNP,SSP,SSP,-SSP,VNP,-SSP	2.0
Hits	SSP,VNP,-VNP,-VNP,-SSP	2.0
Hits	VNP,-SSP,-SSP,VNP,-SSP,SSP,-VNP	2.0
Hits	VNP,SSP,-SSP,-VNP,VNP,-SSP	2.0
Hits	SSP,-VNP,SSP,VNP,-VNP,-SSP	2.0
Hits	VNP,SSP,VNP,VNP,-SSP	2.0
Hits	VNP,VNP,VNP,VNP,VNP,-SSP	2.0
Hits	SSP,-SSP,VNP,VNP,-VNP	2.0
Hits	SSP,VNP,-SSP,VNP,-VNP	2.0
Hits	VNP,-SSP,VNP,VNP,VNP,-SSP	2.0
Hits	SSP,VNP,-SSP,-SSP,-VNP	2.0
Hits	-SSP,-SSP,VNP,-SSP,SSP,-VNP	2.0
Hits	-SSP,-VNP,VNP,-VNP	2.0
Hits	VNP,-VNP,VNP,SSP	2.0
Hits	VNP,SSP,-SSP,SSP,-VNP,SSP,-VNP	2.0
Hits	SSP,-SSP,-SSP,-VNP,VNP	2.0
Hits	SSP,-SSP,-VNP,SSP,SSP,-VNP	2.0
Hits	VNP,SSP,SSP,-VNP,VNP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,-VNP,SSP,-VNP	2.0
Hits	SSP,-VNP,SSP,-VNP,SSP,SSP,-VNP	2.0
Hits	-VNP,VNP,-SSP,SSP	2.0
Hits	SSP,SSP,VNP,-VNP,-VNP	2.0
Hits	VNP,VNP,-SSP,VNP,SSP,-SSP	2.0
Hits	VNP,-VNP,-VNP,VNP,-VNP,-SSP	2.0
Hits	SSP,-SSP,-VNP,SSP,VNP,-VNP	2.0
Hits	SSP,-VNP,-SSP,-VNP,-VNP	2.0
Hits	VNP,-SSP,VNP,-VNP,-SSP,SSP,-VNP	2.0
Hits	VNP,-SSP,VNP,-SSP,VNP,-SSP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,SSP,-SSP	2.0
Hits	-VNP,-VNP,-VNP,-VNP	2.0
Hits	VNP,-SSP,SSP,-VNP,-VNP,-VNP	2.0
Hits	-VNP,-SSP,VNP	2.0
Hits	SSP,-VNP,SSP,-SSP,VNP,-VNP	2.0
Hits	SSP,-SSP,-SSP,SSP	2.0
Hits	SSP,VNP,VNP,-VNP,VNP,-SSP	2.0
Hits	VNP,SSP,VNP,-SSP,VNP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,-VNP,-VNP	2.0
Hits	SSP,SSP,-VNP,SSP,SSP,-VNP	2.0
Hits	VNP,-SSP,-SSP,SSP,-VNP,SSP,-VNP	2.0
Hits	-VNP,-VNP,VNP	2.0
Hits	VNP,SSP,VNP,-SSP,SSP,-VNP	2.0
Hits	SSP,-VNP,VNP,-SSP,SSP,SSP,-VNP	2.0
Hits	SSP,-VNP,-VNP,SSP,-SSP	2.0
Hits	SSP,-VNP,-VNP,-VNP,-VNP,-VNP	2.0
Hits	SSP,-SSP,VNP,SSP,-VNP	2.0
Hits	VNP,VNP,-SSP,SSP,-SSP,-VNP	2.0
Hits	VNP,VNP,-VNP,-SSP,VNP,-SSP	2.0
Hits	SSP,-VNP,SSP,VNP,-VNP,VNP,-SSP	2.0
Hits	VNP,-SSP,SSP,-VNP,SSP,-SSP,-VNP	2.0
Hits	VNP,-VNP,-SSP,-SSP,VNP,-SSP	2.0
Hits	SSP,VNP,SSP,VNP	2.0
Hits	SSP,-VNP,VNP,SSP,SSP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,VNP,-SSP,-SSP	2.0
Hits	VNP,-SSP,SSP,-VNP,-VNP,SSP,-VNP	2.0
Hits	SSP,-VNP,-SSP,-SSP,-SSP	2.0
Hits	VNP,-SSP,-SSP,VNP,SSP,-SSP	2.0
Hits	VNP,VNP,SSP,-SSP,-SSP	2.0
Hits	SSP,-VNP,VNP,-SSP,SSP,-VNP,SSP,-VNP	2.0
Hits	SSP,-SSP,SSP,SSP	2.0
Hits	VNP,-SSP,SSP,VNP,VNP,-VNP	2.0
Hits	SSP,SSP,SSP,-VNP,VNP,-SSP	2.0
Hits	SSP,SSP,SSP,SSP,-SSP	2.0
Hits	VNP,-SSP,SSP,-VNP,VNP,-SSP,-SSP	2.0
Hits	VNP,-VNP,SSP,VNP,-SSP	2.0
Hits	SSP,VNP,VNP,VNP,-SSP	2.0
Hits	SSP,SSP,-SSP,-VNP,VNP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,SSP,VNP,-VNP	2.0
Hits	VNP,SSP,VNP,-VNP,-VNP	2.0
Hits	SSP,-VNP,VNP,VNP,-SSP,-SSP	2.0
Hits	SSP,-VNP,SSP,-VNP,VNP,-SSP,VNP,-SSP	2.0
Hits	SSP,SSP,-VNP,VNP,-VNP,-SSP	2.0
Hits	VNP,VNP,VNP,VNP,VNP,VNP,VNP,-VNP	2.0
